URL,Slug,Titulo,H1,Categoria,Template,Keyword aparente,Intencion,Canonical,Indexable,En sitemap,Enlaces internos,Familia tematica,Posible duplicado,Accion recomendada,Prioridad
/calculadora-acero-kg-m2-losa,calculadora-acero-kg-m2-losa,Calculadora Hierro por m² de losa 2026 — Gratis,Hierro por m² de losa,construccion,CalcLayoutV2 ([...slug].astro),hierro por m² de losa,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-aislacion-termica-k-minimo-zona,calculadora-aislacion-termica-k-minimo-zona,Calculadora Aislación térmica K mínimo por zona 2026,Aislación térmica K mínimo por zona,construccion,CalcLayoutV2 ([...slug].astro),aislacion termica k minimo zona,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-arena-relleno-terreno-m3,calculadora-arena-relleno-terreno-m3,Calculadora de Arena para Relleno de Terreno 2026,Calculadora de Arena para Relleno de Terreno,construccion,CalcLayoutV2 ([...slug].astro),arena relleno terreno m3,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-bisagras-tornillos-puerta-ventana-cantidad,calculadora-bisagras-tornillos-puerta-ventana-cantidad,Cuántas bisagras y tornillos necesito para una puerta 2026 | Hacé Cuentas,¿Cuántas bisagras y tornillos necesito para una puerta?,construccion,CalcLayoutV2 ([...slug].astro),calculadora bisagras tornillos puerta 2026,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-bloques-hormigon-por-m2-pared,calculadora-bloques-hormigon-por-m2-pared,Calculadora de Bloques de Hormigón por m² 2026,Calculadora de Bloques de Hormigón por m²,construccion,CalcLayoutV2 ([...slug].astro),bloques de hormigon por m2,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-bombeo-cisterna-tanque-watts,calculadora-bombeo-cisterna-tanque-watts,Potencia de bomba de agua: calculadora + tabla HP | Hacé Cuentas,Calculadora de potencia de bomba de agua (watts y HP),construccion,CalcLayoutV2 ([...slug].astro),potencia bomba de agua,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-aislante-termico-pared-eps-lana-vidrio-recomendado,calculadora-aislante-termico-pared-eps-lana-vidrio-recomendado,"Aislante Térmico para Paredes: EPS, Lana de Vidrio y Poliuretano según IRAM | Hacé Cuentas",Calculadora de aislante térmico para paredes según zona bioclimática (IRAM 11605),construccion,CalcLayoutV2 ([...slug].astro),aislante termico pared eps lana vidrio,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-m2-casa-planos-total-construido,calculadora-m2-casa-planos-total-construido,m² totales de casa según planos — Calculadora 2026,m² totales de casa — cubiertos + semicubiertos,construccion,CalcLayoutV2 ([...slug].astro),m2 casa planos,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-paneles-solares-amortizacion-anos-argentina,calculadora-paneles-solares-amortizacion-anos-argentina,Paneles solares Argentina 2026: cuántos años para amortizar | Hacé Cuentas,¿Cuántos años tardás en amortizar paneles solares en Argentina?,construccion,CalcLayoutV2 ([...slug].astro),amortizacion paneles solares argentina,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-revoque-cemento-cal-arena,calculadora-revoque-cemento-cal-arena,"Cemento, Cal y Arena para Revocar Pared | Hacé Cuentas","¿Cuánto cemento, cal y arena necesito para revocar mi pared?",construccion,CalcLayoutV2 ([...slug].astro),calcular revoque por m2,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-caldera-kw-m2-calefaccion,calculadora-caldera-kw-m2-calefaccion,Calculadora Caldera kW por m² calefacción 2026,Caldera kW por m² calefacción,construccion,CalcLayoutV2 ([...slug].astro),caldera kw por m² calefacción,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-calefaccion-btu-necesarios-ambiente,calculadora-calefaccion-btu-necesarios-ambiente,BTU Necesarios para Calefacción por Ambiente | Hacé Cuentas,Calculadora de BTU necesarios para calefacción por ambiente,construccion,CalcLayoutV2 ([...slug].astro),BTU calefacción,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-calefon-termotanque-litros-personas,calculadora-calefon-termotanque-litros-personas,Calculadora Termotanque litros familia 2026 | Hacé Cuentas,Termotanque litros familia,construccion,CalcLayoutV2 ([...slug].astro),termotanque litros familia,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-cano-agua-diametro-caudal,calculadora-cano-agua-diametro-caudal,Diámetro de caño según caudal 2026 | Hacé Cuentas,Diámetro de caño según caudal,construccion,CalcLayoutV2 ([...slug].astro),cano agua diametro caudal,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-cano-estructural-peso-ml,calculadora-cano-estructural-peso-ml,Calculadora de Peso de Cano Estructural 2026 | Hacé Cuentas,Calculadora de Peso de Cano Estructural,construccion,CalcLayoutV2 ([...slug].astro),peso cano estructural por metro,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-cantidad-ventanas-luz-natural-m2,calculadora-cantidad-ventanas-luz-natural-m2,Ventanas para Luz Natural: ¿Cuántas Necesito? 2026 | Hacé Cuentas,¿Cuántas Ventanas Necesito para Luz Natural según los m²?,construccion,CalcLayoutV2 ([...slug].astro),ventanas luz natural m2,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-cemento-arena-piedra-por-m3-hormigon,calculadora-cemento-arena-piedra-por-m3-hormigon,"Cemento, arena y piedra por m³ de hormigón 2026","Cemento, arena y piedra por m³ de hormigón",construccion,CalcLayoutV2 ([...slug].astro),calculadora cemento por m3,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-cerramiento-perimetro-casa-ladrillos-costo,calculadora-cerramiento-perimetro-casa-ladrillos-costo,Calculadora Cerramiento perimetral: ladrillos y costo 2026 | Hacé Cuentas,Calculadora de cerramiento perimetral con ladrillos,construccion,CalcLayoutV2 ([...slug].astro),calculadora cerramiento perimetral ladrillos,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-cortinas-medir-tela-ventana-anchotelaje,calculadora-cortinas-medir-tela-ventana-anchotelaje,Tela para cortinas: calculadora exacta + tabla de telaje | Hacé Cuentas,¿Cuánta tela necesitás para cortinas? Calculadora + tabla completa,construccion,CalcLayoutV2 ([...slug].astro),cuánta tela para cortinas,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-costo-medianera-muro-lindero,calculadora-costo-medianera-muro-lindero,Calculadora de Costo de Medianera 2026 — Gratis,Calculadora de Costo de Medianera,construccion,CalcLayoutV2 ([...slug].astro),costo medianera 2026,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-diametro-caneria-agua-caudal,calculadora-diametro-caneria-agua-caudal,Calculadora de Diámetro de Cañería de Agua 2026,Calculadora de Diámetro de Cañería de Agua,construccion,CalcLayoutV2 ([...slug].astro),diametro caneria agua,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-escalera-huella-contrahuella-ley-blondel,calculadora-escalera-huella-contrahuella-ley-blondel,Calculadora Escalera — ley de Blondel 2026 | Hacé Cuentas,Escalera — ley de Blondel,construccion,CalcLayoutV2 ([...slug].astro),escalera — ley de blondel,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-espesor-vidrio-ventana-m2,calculadora-espesor-vidrio-ventana-m2,Calculadora de Espesor de Vidrio para Ventanas 2026,Calculadora de Espesor de Vidrio para Ventanas,construccion,CalcLayoutV2 ([...slug].astro),espesor vidrio ventana,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-estante-peso-maximo-material,calculadora-estante-peso-maximo-material,Calculadora de peso máximo para estantes 2026 | Hacé Cuentas,Calculadora de peso máximo para estantes,construccion,CalcLayoutV2 ([...slug].astro),peso máximo estante,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-impermeabilizante-membrana-m2-techo,calculadora-impermeabilizante-membrana-m2-techo,Calculadora de Impermeabilizante / Membrana por m² 2026,Calculadora de Impermeabilizante / Membrana por m²,construccion,CalcLayoutV2 ([...slug].astro),impermeabilizante por m2,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-juntas-pastina-rejuntado-ceramicos-kg,calculadora-juntas-pastina-rejuntado-ceramicos-kg,Calculadora Pastina rejuntado m² 2026 — Gratis,Pastina rejuntado m²,construccion,CalcLayoutV2 ([...slug].astro),pastina rejuntado m²,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-ladrillos-por-m2-construccion,calculadora-ladrillos-por-m2-construccion,Ladrillos por m²: calculadora online 2026 | Hacé Cuentas,¿Cuántos ladrillos necesito por m²?,construccion,CalcLayoutV2 ([...slug].astro),cuantos ladrillos por m2,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-malla-sima-losa-m2,calculadora-malla-sima-losa-m2,Calculadora de Malla Electrosoldada para Losa 2026,Calculadora de Malla Electrosoldada para Losa,construccion,CalcLayoutV2 ([...slug].astro),malla sima losa m2,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-membrana-asfaltica-rollos,calculadora-membrana-asfaltica-rollos,Calculadora Rollos membrana asfáltica 2026 | Hacé Cuentas,Rollos membrana asfáltica,construccion,CalcLayoutV2 ([...slug].astro),membrana asfaltica rollos,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-mortero-juntas-ladrillos-m2-pared,calculadora-mortero-juntas-ladrillos-m2-pared,Calculadora de Mortero para Juntas de Ladrillos 2026,Calculadora de Mortero para Juntas de Ladrillos,construccion,CalcLayoutV2 ([...slug].astro),mortero juntas ladrillos,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-panel-solar-kw-consumo-hogar-autoconsumo,calculadora-panel-solar-kw-consumo-hogar-autoconsumo,Calculadora Panel solar kW hogar 2026 — Gratis,Panel solar kW hogar,construccion,CalcLayoutV2 ([...slug].astro),calculadora panel solar kw hogar 2026,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-porcelanato-liquido-litros-m2,calculadora-porcelanato-liquido-litros-m2,Calculadora de Porcelanato Liquido por m² 2026,Calculadora de Porcelanato Liquido por m²,construccion,CalcLayoutV2 ([...slug].astro),porcelanato liquido litros m2,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-revoque-grueso-m3-m2,calculadora-revoque-grueso-m3-m2,Calculadora Arena/cemento para revoque grueso 2026,Arena/cemento para revoque grueso,construccion,CalcLayoutV2 ([...slug].astro),calculadora arena/cemento para revoque grueso 2026,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-tablero-melamina-cortes-aprovechamiento,calculadora-tablero-melamina-cortes-aprovechamiento,Calculadora Tablero melamina cortes 2026 | Hacé Cuentas,Tablero melamina cortes,construccion,CalcLayoutV2 ([...slug].astro),tablero melamina cortes,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-tanque-agua-litros-personas,calculadora-tanque-agua-litros-personas,Calculadora Tanque agua L por personas 2026 | Hacé Cuentas,Tanque agua L por personas,construccion,CalcLayoutV2 ([...slug].astro),tanque agua l por personas,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-ventilacion-renovaciones-aire-hora,calculadora-ventilacion-renovaciones-aire-hora,Calculadora de renovaciones de aire por hora 2026,Calculadora de renovaciones de aire por hora,construccion,CalcLayoutV2 ([...slug].astro),ventilación renovaciones hora,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-viga-hormigon-h-b-dimensiones,calculadora-viga-hormigon-h-b-dimensiones,Calculadora Dimensionado viga hormigón 2026 | Hacé Cuentas,Dimensionado viga hormigón,construccion,CalcLayoutV2 ([...slug].astro),dimensionado viga hormigón,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-volumen-excavacion-m3-tierra,calculadora-volumen-excavacion-m3-tierra,Calculadora de Volumen de Excavación 2026 | Hacé Cuentas,Calculadora de Volumen de Excavación,construccion,CalcLayoutV2 ([...slug].astro),volumen excavacion m3,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-zapata-corrida-m3-hormigon,calculadora-zapata-corrida-m3-hormigon,Calculadora Zapata corrida — m³ hormigón 2026 | Hacé Cuentas,Zapata corrida — m³ hormigón,construccion,CalcLayoutV2 ([...slug].astro),zapata corrida — m³ hormigón,Herramienta,(self),Sí,Sí,0,otros-construccion,—,HUÉRFANA — agregar enlaces internos (hub + relacionadas),Media
/calculadora-costo-mensual-aire-acondicionado-consumo-kwh-factura,calculadora-costo-mensual-aire-acondicionado-consumo-kwh-factura,¿Cuánto gasta un aire acondicionado? Calculadora kWh + tabla 2026 | Hacé Cuentas,¿Cuánto gasta un aire acondicionado? Calculá el costo mensual en tu factura,hogar,CalcLayoutV2 ([...slug].astro),cuanto gasta un aire acondicionado,Herramienta,(self),Sí,Sí,4,otros-hogar,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-tiempo-evaporacion-piscina-litros-dia,calculadora-tiempo-evaporacion-piscina-litros-dia,Evaporación de Piscina en Litros por Día: calculadora + tabla | Hacé Cuentas,¿Cuánto evapora una piscina por día? Calculadora en litros,hogar,CalcLayoutV2 ([...slug].astro),cuanto evapora una piscina por dia,Herramienta,(self),Sí,Sí,4,otros-hogar,pileta-mant,"Cluster ""pileta-mant"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-captacion-agua-lluvia-m2-techo-litros,calculadora-captacion-agua-lluvia-m2-techo-litros,Calculadora de Captación de Agua de Lluvia por Techo,Calculadora de Captación de Agua de Lluvia (m² × mm → Litros),hogar,CalcLayoutV2 ([...slug].astro),captacion agua lluvia calculadora,Herramienta,(self),Sí,Sí,3,otros-hogar,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-piscina-cloro-mantenimiento-mensual-litros-tamano,calculadora-piscina-cloro-mantenimiento-mensual-litros-tamano,Cloro para Piscina: calculadora de dosis mensual + tabla | Hacé Cuentas,¿Cuánto cloro necesita tu piscina? Calculadora de dosis mensual,hogar,CalcLayoutV2 ([...slug].astro),cuanto cloro piscina,Herramienta,(self),Sí,Sí,3,otros-hogar,pileta-mant,"Cluster ""pileta-mant"" — enlazar a la maestra, evaluar canonical",Alta
/calculadora-consumo-standby-aparatos,calculadora-consumo-standby-aparatos,Consumo en standby: cuánto gastan los aparatos apagados 2026 | Hacé Cuentas,Consumo en standby: cuánto gastan tus aparatos apagados pero enchufados,hogar,CalcLayoutV2 ([...slug].astro),consumo standby aparatos,Herramienta,(self),Sí,Sí,2,otros-hogar,—,Mantener; reforzar enlace a maestra de su familia,Baja
/calculadora-costo-aire-calefactor-toda-la-noche,calculadora-costo-aire-calefactor-toda-la-noche,Costo de dejar el aire/calefactor toda la noche 2026 | Hacé Cuentas,¿Cuánto cuesta dejar el aire o calefactor prendido toda la noche?,hogar,CalcLayoutV2 ([...slug].astro),cuanto cuesta dejar el aire toda la noche,Herramienta,(self),Sí,Sí,2,otros-hogar,—,Mantener; reforzar enlace a maestra de su familia,Baja
